UID,Response ID,Time Started,Date Submitted,Status,Your birth YEAR (Ex. 1988),Your AVANCE site: ,Sonoma Sites,"P-C Interactions, ECLS-B_READ",...10,"P-C Interactions, ECLS-B...11",...12,"P-C Interactions, ECLS-B...13",...14,"P-C Interactions, ECLS-B...15",...16,"P-C Interactions, HOME...17",...18,"P-C Interactions, HOME...19",...20,ECLSB_ALL,Parental Stress_PSOC #1,...23,Parental Stress_PSOC #2,R...25,Parental Stress_PSOC #3,R...27,Parental Stress_PSOC #5,R...29,Parental Stress_PSOC #8,R...31,Parental Stress_PSOC #10,...33,Parental Stress_PSOC #13,...35,Parental Stress_PSOC #15,...37,Parental Stress_PSOC #16,...39,Parental Stress_PSOC #17,...41,psoc_all,"P-C Interactions, FIQ SBI1",...44,"P-C Interactions, FIQ SBI2",...46,"P-C Interactions, FIQ SBI3",...48,"P-C Interactions, FIQ SBI4",...50,fiqsb_all,"P-C Interactions, FIQ HBI1",...53,"P-C Interactions, FIQ HBI2",...55,"P-C Interactions, FIQ HBI3",...57,"P-C Interactions, FIQ HBI4",...59,"P-C Interactions, FIQ HBI5",...61,"P-C Interactions, FIQ HBI6",...63,"P-C Interactions, FIQ HBI8",...65,"P-C Interactions, FIQ HBI9",...67,"P-C Interactions, FIQ HBI10",...69,"P-C Interactions, FIQ HBI11",...71,"P-C Interactions, FIQ HBI12",...73,"P-C Interactions, FIQ HBI13",...75,FIQHB _ALL,"P-C Interactions, FIQ HSC3",...78,"P-C Interactions, FIQ HSC4",...80,"P-C Interactions, FIQ HSC5",...82,"P-C Interactions, FIQ HSC6",...84,"P-C Interactions, FIQ HSC7",...86,FIQHSC_ALL,Efficacy FES1,...89,Efficacy FES3,...91,Efficacy FES4,...93,Efficacy FES6,...95,fesfam_all,Efficacy FES7,...98,Efficacy FES9,...100,Efficacy FES10,...102,Efficacy FES11,...104,Efficacy FES14,...106,fesadv_all,Belonging SCS1,R...109,Belonging SCS2,R...111,Belonging SCS3,R...113,Belonging SCS4,R...115,Belonging SCS5,R...117,Belonging SCS6,R...119,Belonging SCS7,...121,Belonging SCS10,...123,Belonging SCS11,...125,scs_all,Kinder Readiness SPEAK1,FIVE...128,Kinder Readiness SPEAK2,FIVE...130,Kinder Readiness SPEAK3,FIVE...132,Kinder Readiness SPEAK4,...134,Kinder Readiness SPEAK5,...136,Kinder Readiness SPEAK6 - REVERSE,R...138,Kinder Readiness SPEAK7 - REVERSE,R...140,Kinder Readiness SPEAK9,...142,Kinder Readiness SPEAK10,...144,Kinder Readiness SPEAK11,...146,Kinder Readiness SPEAK12,...148,Kinder Readiness SPEAK13,...150,Kinder Readiness SPEAK13 - REVERSE,...152,Kinder Readiness SPEAK14,...154,Kinder Readiness SPEAK15,...156,SPEAK_ALL,"TANF:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Food Stamps:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Health Care:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Health Clinics:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Family Planning:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Alcoholics Anonymous:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Parents Anonymous:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Police/Fire Department:Of the resources listed below, which are you familiar with? (Check all that apply.) ","U.S. Citizenship and Immigration Services:Of the resources listed below, which are you familiar with? (Check all that apply.) ","IRS- Earned Income Credit:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Head Start/Early Head Start:Of the resources listed below, which are you familiar with? (Check all that apply.) ","CCMS- Child Care Management System:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Early Childhood Intervention (ECI):Of the resources listed below, which are you familiar with? (Check all that apply.) ","Local Community Colleges:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Public Library:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Adult Literacy Programs:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Career Readiness:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Banks- Financial Literacy:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Domestic Violence Shelter:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Child Abuse Prevention:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Youth Development Programs:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Counseling / Therapy:Of the resources listed below, which are you familiar with? (Check all that apply.) ","Other - Write In:Of the resources listed below, which are you familiar with? (Check all that apply.) ...180","Other - Write In:Of the resources listed below, which are you familiar with? (Check all that apply.) ...181","TANF:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Food Stamps:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Health Care:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Health Clinics:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Family Planning:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Alcoholics Anonymous:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Parents Anonymous:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Police/Fire Department:Of the resources you are familiar with, which have you used? (Check all that apply.) ","U.S. Citizenship and Immigration Services:Of the resources you are familiar with, which have you used? (Check all that apply.) ","IRS- Earned Income Credit:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Head Start/Early Head Start:Of the resources you are familiar with, which have you used? (Check all that apply.) ","CCMS- Child Care Management System:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Early Childhood Intervention (ECI):Of the resources you are familiar with, which have you used? (Check all that apply.) ","Local Community Colleges:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Public Library:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Adult Literacy Programs:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Career Readiness:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Banks- Financial Literacy:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Domestic Violence Shelter:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Child Abuse Prevention:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Youth Development Programs:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Counseling / Therapy:Of the resources you are familiar with, which have you used? (Check all that apply.) ","Other - Write In:Of the resources you are familiar with, which have you used? (Check all that apply.) ...204","Other - Write In:Of the resources you are familiar with, which have you used? (Check all that apply.) ...205",Which of the following best describes your employment status at this time?,Do you have any interest in seeking employment or further education in the future?,"ESL Classes:Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply).","GED Classes:Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply).","Resume Support:Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply).","Interviewing Skills:Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply).","Finance/Accounting:Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply).","More information about my options:Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply).","Other - Write In (Required):Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply)....214","Other - Write In (Required):Since you started with AVANCE, which of the following career or educational needs have been met?  (Check all that apply)....215","Since you started with AVANCE, have you begun or completed any additional educational programs?",GED:Which of the following educational programs have you begun or completed? (Check all that apply).,Certificate:Which of the following educational programs have you begun or completed? (Check all that apply).,Associates:Which of the following educational programs have you begun or completed? (Check all that apply).,Bachelors:Which of the following educational programs have you begun or completed? (Check all that apply).,Masters:Which of the following educational programs have you begun or completed? (Check all that apply).,Other - Write In:Which of the following educational programs have you begun or completed? (Check all that apply)....222,Other - Write In:Which of the following educational programs have you begun or completed? (Check all that apply)....223,"What is your average gross MONTHLY (not yearly) family income at this time?   (This is an estimate of how much money you make in a month for all family members in your household ex: $1,000 from all adults).  ","On a scale of 1-10 (0 = not likely, 10 = very likely), how likely would you be to recommend this program to a friend or family member?"
A8118,45,2021-06-21T16:57:46Z,2021-06-21T17:25:55Z,Complete,1982,Sonoma,Via Esperanza 3,3 to 6 times a week,3,3 to 6 times a week,3,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,1,Always,5,20,Agree,5,Somewhat Agree,3,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Somewhat Agree,4,Agree,5,44,Always,4,Always,4,Always,4,N/A,0,12,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Often,3,Always,4,Always,4,Always,4,Always,4,47,Always,4,Always,4,Always,4,Always,4,Always,4,20,Always,5,Often,4,Always,5,Always,5,19,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,2,Agree,5,Agree,5,42,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Disagree,1,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,47,NA,Food Stamps,Health Care,Health Clinics,NA,NA,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,Head Start/Early Head Start,NA,Early Childhood Intervention (ECI),Local Community Colleges,Public Library,Adult Literacy Programs,NA,NA,NA,Child Abuse Prevention,NA,NA,NA,NA,NA,Food Stamps,Health Care,Health Clinics,Family Planning,NA,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,NA,NA,Early Childhood Intervention (ECI),Local Community Colleges,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Part-time or seasonal job,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,GED,NA,NA,NA,NA,NA,NA,3000,10
A9689,46,2021-06-21T17:28:09Z,2021-06-21T17:51:24Z,Complete,1981,Sonoma,Via Esperanza 3,3 to 6 times a week,3,3 to 6 times a week,3,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,1,Always,5,18,Agree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Somewhat Agree,4,Agree,5,46,Always,4,Always,4,Always,4,N/A,0,12,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Sometimes,2,Always,4,46,Always,4,Always,4,Always,4,Always,4,Always,4,20,Often,4,Always,5,Always,5,Always,5,19,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Slightly Agree,4,44,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Agree,3,Agree,3,Strongly Disagree,4,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Agree,1,50,NA,Food Stamps,Health Care,Health Clinics,Family Planning,NA,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,Head Start/Early Head Start,NA,Early Childhood Intervention (ECI),Local Community Colleges,Public Library,NA,NA,Banks- Financial Literacy,NA,NA,NA,NA,NA,NA,NA,Food Stamps,Health Care,Health Clinics,NA,NA,NA,NA,NA,NA,NA,NA,Early Childhood Intervention (ECI),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unemployed (Currently seeking employment),Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,Other - Write In,ESL,4000,10
A8974,47,2021-06-21T17:53:15Z,2021-06-21T18:24:26Z,Complete,1979,Sonoma,Via Esperanza 3,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,Every day,4,Parents should <strong>always</strong> spend time teaching their children,1,Always,5,19,Agree,5,Disagree,5,Somewhat Agree,3,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Somewhat Agree,4,Agree,5,44,Always,4,Always,4,Always,4,N/A,0,12,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,48,Always,4,Always,4,Always,4,Always,4,Always,4,20,Often,4,Always,5,Always,5,Always,5,19,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Slightly Agree,4,44,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,49,NA,Food Stamps,Health Care,Health Clinics,Family Planning,Alcoholics Anonymous,Parents Anonymous,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,Head Start/Early Head Start,NA,Early Childhood Intervention (ECI),Local Community Colleges,Public Library,NA,NA,Banks- Financial Literacy,NA,NA,NA,NA,NA,NA,NA,NA,Health Care,Health Clinics,Family Planning,NA,NA,NA,NA,NA,NA,NA,Early Childhood Intervention (ECI),Local Community Colleges,Public Library,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unemployed (Currently seeking employment),Yes,ESL Classes,GED Classes,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,1800,10
A7872,63,2021-07-15T17:19:41Z,2021-07-15T18:02:17Z,Complete,1978,Sonoma,Via Esperanza 3,Every day,4,1 to 2 times a week,2,3 to 6 times a week,3,Every day,4,Parents should <strong>always</strong> spend time teaching their children,1,Often,4,18,Agree,5,Agree,2,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Agree,5,Agree,5,Agree,5,44,Always,4,Always,4,Always,4,N/A,0,12,Always,4,Often,3,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,Rarely,1,Always,4,Always,4,44,Always,4,Always,4,Always,4,Always,4,Always,4,20,Always,5,Often,4,Always,5,Always,5,19,Always,5,Always,5,Always,5,Always,5,Always,5,25,Slightly Disagree,4,Slightly Disagree,4,Slightly Agree,3,Slightly Disagree,4,Slightly Disagree,4,Disagree,5,Agree,5,Slightly Agree,4,Disagree,2,35,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,49,NA,Food Stamps,Health Care,Health Clinics,Family Planning,NA,NA,Police/Fire Department,NA,NA,Head Start/Early Head Start,NA,Early Childhood Intervention (ECI),Local Community Colleges,Public Library,NA,NA,Banks- Financial Literacy,NA,Child Abuse Prevention,NA,NA,NA,NA,NA,Food Stamps,Health Care,Health Clinics,Family Planning,NA,NA,NA,NA,NA,NA,NA,Early Childhood Intervention (ECI),NA,NA,NA,NA,Banks- Financial Literacy,NA,NA,NA,NA,NA,NA,Unemployed (Currently seeking employment),Yes,ESL Classes,GED Classes,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,Other - Write In,ESL,1500,10
A3826,64,2021-07-15T17:58:21Z,2021-07-15T18:27:52Z,Complete,1984,Sonoma,Via Esperanza 3,3 to 6 times a week,3,3 to 6 times a week,3,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,1,NA,NA,15,Agree,5,Agree,2,Disagree,5,Disagree,5,Agree,2,Somewhat Agree,4,Agree,5,Agree,5,Disagree,2,Agree,5,40,N/A,0,Always,4,Always,4,N/A,0,8,Often,3,Often,3,Often,3,Always,4,Often,3,Rarely,1,Often,3,Often,3,Always,4,Always,4,Often,3,Always,4,38,Always,4,Always,4,Always,4,Always,4,Always,4,20,Always,5,Always,5,Always,5,Often,4,19,Always,5,Always,5,Always,5,Always,5,Always,5,25,Slightly Agree,3,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Slightly Agree,4,42,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Agree,1,47,NA,NA,Health Care,Health Clinics,Family Planning,NA,NA,Police/Fire Department,NA,NA,NA,NA,NA,NA,Public Library,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Food Stamps,Health Care,Health Clinics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public Library,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unemployed (Currently seeking employment),Yes,ESL Classes,NA,NA,NA,Finance/Accounting,NA,NA,NA,Yes,NA,NA,NA,NA,NA,Other - Write In,ESL,3000,10
A4817,1,2021-05-21T17:57:11Z,2021-05-21T18:16:50Z,Complete,1992,Sonoma,Via Esperanza 2,3 to 6 times a week,3,1 to 2 times a week,2,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,1,Sometimes,3,17,Agree,5,Strongly Disagree,6,Somewhat Agree,3,Somewhat Agree,3,Strongly Agree,1,Somewhat Disagree,3,Agree,5,Strongly Agree,6,Strongly Disagree,1,Strongly Agree,6,39,N/A,0,Always,4,Sometimes,2,Sometimes,2,8,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,Always,4,Sometimes,2,Sometimes,2,Often,3,23,Rarely,1,Often,3,Often,3,Often,3,Always,4,14,Always,5,Often,4,Always,5,Often,4,18,Often,4,Often,4,Never,1,Always,5,Often,4,18,Agree,2,Agree,2,Slightly Disagree,4,Slightly Agree,3,Disagree,5,Slightly Disagree,4,Slightly Disagree,3,Agree,5,Slightly Agree,4,32,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Disagree,3,Neutral,2,Strongly Agree,4,Agree,1,Strongly Disagree,4,Disagree,3,Disagree,3,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Disagree,3,50,NA,Food Stamps,Health Care,Health Clinics,Family Planning,NA,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,IRS- Earned Income Credit,Head Start/Early Head Start,NA,Early Childhood Intervention (ECI),Local Community Colleges,Public Library,NA,NA,Banks- Financial Literacy,Domestic Violence Shelter,Child Abuse Prevention,NA,Counseling / Therapy,Other - Write In,NA,NA,NA,NA,Health Clinics,NA,NA,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,IRS- Earned Income Credit,NA,NA,Early Childhood Intervention (ECI),NA,Public Library,NA,NA,Banks- Financial Literacy,NA,NA,NA,NA,NA,NA,Full-time job,No,NA,NA,NA,NA,NA,NA,Other - Write In (Required),Child development,No,NA,NA,NA,NA,NA,NA,NA,2000,10
A6649,60,2021-07-15T12:47:24Z,2021-07-15T13:27:53Z,Complete,1992,Sonoma,Via Esperanza 2,3 to 6 times a week,3,Every day,4,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,1,Always,5,21,Strongly Agree,6,Somewhat Agree,3,Strongly Disagree,6,Strongly Disagree,6,Disagree,5,Strongly Disagree,1,Strongly Agree,6,Strongly Agree,6,Strongly Disagree,1,Strongly Agree,6,46,N/A,0,Always,4,Always,4,N/A,0,8,Always,4,Always,4,Always,4,Always,4,Always,4,Rarely,1,Always,4,Sometimes,2,Always,4,Always,4,Always,4,Always,4,43,Often,3,Often,3,Often,3,Often,3,Always,4,16,Always,5,Always,5,Always,5,Always,5,20,Often,4,Always,5,Always,5,Always,5,Always,5,24,Strongly Disagree,6,Strongly Disagree,6,Slightly Agree,3,Slightly Agree,3,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,48,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Agree,4,Strongly Agree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Agree,1,60,NA,Food Stamps,Health Care,Health Clinics,Family Planning,Alcoholics Anonymous,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,Head Start/Early Head Start,NA,NA,NA,Public Library,NA,NA,Banks- Financial Literacy,NA,NA,NA,Counseling / Therapy,NA,NA,NA,Food Stamps,Health Care,Health Clinics,Family Planning,NA,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unemployed (Not seeking employment),Yes,NA,NA,NA,NA,Finance/Accounting,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,2800,10
A9646,65,2021-07-15T18:18:23Z,2021-07-15T18:44:26Z,Complete,1981,Sonoma,Via Esperanza 2,Every day,4,Every day,4,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,1,Always,5,20,Strongly Agree,6,Strongly Disagree,6,Somewhat Agree,3,Strongly Disagree,6,Somewhat Agree,3,Strongly Disagree,1,Strongly Agree,6,Strongly Agree,6,Strongly Disagree,1,Strongly Agree,6,44,Always,4,Always,4,Always,4,Always,4,16,Always,4,Always,4,Always,4,Always,4,Always,4,Often,3,Always,4,Always,4,Often,3,Always,4,Always,4,Always,4,46,Always,4,Always,4,Always,4,Always,4,Always,4,20,Sometimes,3,Always,5,Always,5,Always,5,18,Always,5,Always,5,Always,5,Always,5,Always,5,25,Slightly Agree,3,Strongly Disagree,6,Strongly Disagree,6,Slightly Agree,3,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Slightly Agree,4,Strongly Agree,6,46,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Agree,4,Strongly Agree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Agree,1,60,NA,Food Stamps,Health Care,Health Clinics,Family Planning,Alcoholics Anonymous,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,IRS- Earned Income Credit,Head Start/Early Head Start,NA,NA,NA,Public Library,NA,NA,Banks- Financial Literacy,Domestic Violence Shelter,NA,NA,Counseling / Therapy,NA,NA,NA,Food Stamps,Health Care,Health Clinics,NA,Alcoholics Anonymous,NA,NA,NA,NA,NA,NA,NA,NA,Public Library,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unemployed (Not seeking employment),Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,3000,10
A3265,66,2021-07-15T18:49:15Z,2021-07-15T19:14:13Z,Complete,1999,Sonoma,Via Esperanza 2,3 to 6 times a week,3,3 to 6 times a week,3,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,1,Always,5,20,Strongly Agree,6,Disagree,5,Strongly Disagree,6,Strongly Disagree,6,Agree,2,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,Strongly Disagree,1,Strongly Agree,6,50,N/A,0,Always,4,Often,3,Often,3,10,Always,4,Always,4,Always,4,Always,4,Always,4,Rarely,1,Always,4,Always,4,Always,4,Always,4,Always,4,Always,4,45,Always,4,Always,4,Always,4,Always,4,Always,4,20,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Always,5,25,Strongly Disagree,6,Slightly Agree,3,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Agree,5,Strongly Agree,6,50,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Agree,4,Strongly Agree,4,Strongly Disagree,4,Strongly Agree,0,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,59,NA,NA,Health Care,Health Clinics,Family Planning,Alcoholics Anonymous,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,Head Start/Early Head Start,NA,NA,Local Community Colleges,Public Library,Adult Literacy Programs,NA,Banks- Financial Literacy,NA,NA,NA,Counseling / Therapy,NA,NA,NA,NA,Health Care,Health Clinics,NA,NA,NA,NA,U.S. Citizenship and Immigration Services,NA,NA,NA,NA,NA,Public Library,NA,NA,NA,NA,NA,NA,NA,NA,NA,Part-time or seasonal job,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,2500,10
A9592,67,2021-07-15T19:41:00Z,2021-07-15T19:55:09Z,Complete,1993,Sonoma,Via Esperanza 2,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,1,Often,4,17,Strongly Agree,6,Somewhat Agree,3,Somewhat Agree,3,Strongly Disagree,6,Somewhat Agree,3,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,Somewhat Agree,4,Strongly Agree,6,49,Always,4,Always,4,Always,4,Always,4,16,Always,4,Always,4,Sometimes,2,Always,4,Always,4,Often,3,Rarely,1,Always,4,Always,4,Always,4,Always,4,Always,4,42,Always,4,Always,4,Always,4,Always,4,Always,4,20,Always,5,Often,4,Always,5,Always,5,19,Always,5,Always,5,Often,4,Always,5,Always,5,24,Strongly Disagree,6,Disagree,5,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,53,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Agree,4,Strongly Agree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Disagree,3,62,NA,Food Stamps,Health Care,Health Clinics,Family Planning,Alcoholics Anonymous,NA,Police/Fire Department,U.S. Citizenship and Immigration Services,NA,Head Start/Early Head Start,NA,NA,Local Community Colleges,Public Library,Adult Literacy Programs,NA,Banks- Financial Literacy,Domestic Violence Shelter,Child Abuse Prevention,Youth Development Programs,Counseling / Therapy,NA,NA,NA,Food Stamps,Health Care,Health Clinics,Family Planning,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public Library,NA,NA,NA,NA,NA,NA,Counseling / Therapy,NA,NA,Unemployed (Not seeking employment),Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,2000,10
